id_orders,id_store,id_suppliers
84627,ST014,7
84628,ST114,8
84629,ST015,9
84630,ST115,10
84631,ST016,11
84632,ST116,12
84633,ST017,13
84634,ST117,14
84635,ST018,15
84636,ST118,16
84637,ST019,17
84638,ST119,18
84639,ST020,19
84640,ST120,20
84641,ST001,1
84642,ST101,2
84643,ST002,3
84644,ST102,4
84645,ST003,5
84646,ST103,6
84647,ST004,7
84648,ST104,8
84649,ST005,9
84650,ST105,10
84651,ST006,11
84652,ST106,12
84653,ST007,13
84654,ST107,14
84655,ST008,15
84656,ST108,16
84657,ST009,17
84658,ST109,18
84659,ST010,19
84660,ST110,20
84661,ST011,1
84662,ST111,2
84663,ST012,3
84664,ST112,4
84665,ST013,5
84666,ST113,6
84667,ST014,7
84668,ST114,8
84669,ST015,9
84670,ST115,10
84671,ST016,11
84672,ST116,12
84673,ST017,13
84674,ST117,14
84675,ST018,15
84676,ST118,16
84677,ST019,17
84678,ST119,18
84679,ST020,19
84680,ST120,20
84681,ST001,1
84682,ST101,2
84683,ST002,3
84684,ST102,4
84685,ST003,5
84686,ST103,6
84687,ST004,7
84688,ST104,8
84689,ST005,9
84690,ST105,10
84691,ST006,11
84692,ST106,12
84693,ST007,13
84694,ST107,14
84695,ST008,15
84696,ST108,16
84697,ST009,17
84698,ST109,18
84699,ST010,19
84700,ST110,20
84701,ST011,1
84702,ST111,2
84703,ST012,3
84704,ST112,4
84705,ST013,5
84706,ST113,6
84707,ST014,7
84708,ST114,8
84709,ST015,9
84710,ST115,10
84711,ST016,11
84712,ST116,12
84713,ST017,13
84714,ST117,14
84715,ST018,15
84716,ST118,16
84717,ST019,17
84718,ST119,18
84719,ST020,19
84720,ST120,20
84721,ST001,1
84722,ST101,2
84723,ST002,3
84724,ST102,4
84725,ST003,5
84726,ST103,6
84727,ST004,7
84728,ST104,8
84729,ST005,9
84730,ST105,10
84731,ST006,11
84732,ST106,12
84733,ST007,13
84734,ST107,14
84735,ST008,15
84736,ST108,16
84737,ST009,17
84738,ST109,18
84739,ST010,19
84740,ST110,20
84741,ST011,1
84742,ST111,2
84743,ST012,3
84744,ST112,4
84745,ST013,5
84746,ST113,6
84747,ST014,7
84748,ST114,8
84749,ST015,9
84750,ST115,10
84751,ST016,11
84752,ST116,12
84753,ST017,13
84754,ST117,14
84755,ST018,15
84756,ST118,16
84757,ST019,17
84758,ST119,18
84759,ST020,19
84760,ST120,20
84761,ST001,1
84762,ST101,2
84763,ST002,3
84764,ST102,4
84765,ST003,5
84766,ST103,6
84767,ST004,7
84768,ST104,8
84769,ST005,9
84770,ST105,10
84771,ST006,11
84772,ST106,12
84773,ST007,13
84774,ST107,14
84775,ST008,15
84776,ST108,16
84777,ST009,17
84778,ST109,18
84779,ST010,19
84780,ST110,20
84781,ST011,1
84782,ST111,2
84783,ST012,3
84784,ST112,4
84785,ST013,5
84786,ST113,6
84787,ST014,7
84788,ST114,8
84789,ST015,9
84790,ST115,10
84791,ST016,11
84792,ST116,12
84793,ST017,13
84794,ST117,14
84795,ST018,15
84796,ST118,16
84797,ST019,17
84798,ST119,18
84799,ST020,19
84800,ST120,20
84801,ST001,1
84802,ST101,2
84803,ST002,3
84804,ST102,4
84805,ST003,5
84806,ST103,6
84807,ST004,7
84808,ST104,8
84809,ST005,9
84810,ST105,10
84811,ST006,11
84812,ST106,12
84813,ST007,13
84814,ST107,14
84815,ST008,15
84816,ST108,16
84817,ST009,17
84818,ST109,18
84819,ST010,19
84820,ST110,20
84821,ST011,1
84822,ST111,2
84823,ST012,3
84824,ST112,4
84825,ST013,5
84826,ST113,6
84827,ST014,7
84828,ST114,8
84829,ST015,9
84830,ST115,10
84831,ST016,11
84832,ST116,12
84833,ST017,13
84834,ST117,14
84835,ST018,15
84836,ST118,16
84837,ST019,17
84838,ST119,18
84839,ST020,19
84840,ST120,20
84841,ST001,1
84842,ST101,2
84843,ST002,3
84844,ST102,4
84845,ST003,5
84846,ST103,6
84847,ST004,7
84848,ST104,8
84849,ST005,9
84850,ST105,10
84851,ST006,11
84852,ST106,12
84853,ST007,13
84854,ST107,14
84855,ST008,15
84856,ST108,16
84857,ST009,17
84858,ST109,18
84859,ST010,19
84860,ST110,20
84861,ST011,1
84862,ST111,2
84863,ST012,3
84864,ST112,4
84865,ST013,5
84866,ST113,6
84867,ST014,7
84868,ST114,8
84869,ST015,9
84870,ST115,10
84871,ST016,11
84872,ST116,12
84873,ST017,13
84874,ST117,14
84875,ST018,15
84876,ST118,16
84877,ST019,17
84878,ST119,18
84879,ST020,19
84880,ST120,20
84881,ST001,1
84882,ST101,2
84883,ST002,3
84884,ST102,4
84885,ST003,5
84886,ST103,6
84887,ST004,7
84888,ST104,8
84889,ST005,9
84890,ST105,10
84891,ST006,11
84892,ST106,12
84893,ST007,13
84894,ST107,14
84895,ST008,15
84896,ST108,16
84897,ST009,17
84898,ST109,18
84899,ST010,19
84900,ST110,20
84901,ST011,1
84902,ST111,2
84903,ST012,3
84904,ST112,4
84905,ST013,5
84906,ST113,6
84907,ST014,7
84908,ST114,8
84909,ST015,9
84910,ST115,10
84911,ST016,11
84912,ST116,12
84913,ST017,13
84914,ST117,14
84915,ST018,15
84916,ST118,16
84917,ST019,17
84918,ST119,18
84919,ST020,19
84920,ST120,20
84921,ST001,1
84922,ST101,2
84923,ST002,3
84924,ST102,4
84925,ST003,5
84926,ST103,6
84927,ST004,7
84928,ST104,8
84929,ST005,9
84930,ST105,10
84931,ST006,11
84932,ST106,12
84933,ST007,13
84934,ST107,14
84935,ST008,15
84936,ST108,16
84937,ST009,17
84938,ST109,18
84939,ST010,19
84940,ST110,20
84941,ST011,1
84942,ST111,2
84943,ST012,3
84944,ST112,4
84945,ST013,5
84946,ST113,6
84947,ST014,7
84948,ST114,8
84949,ST015,9
84950,ST115,10
84951,ST016,11
84952,ST116,12
84953,ST017,13
84954,ST117,14
84955,ST018,15
84956,ST118,16
84957,ST019,17
84958,ST119,18
84959,ST020,19
84960,ST120,20
84961,ST001,1
84962,ST101,2
84963,ST002,3
84964,ST102,4
84965,ST003,5
84966,ST103,6
84967,ST004,7
84968,ST104,8
84969,ST005,9
84970,ST105,10
84971,ST006,11
84972,ST106,12
84973,ST007,13
84974,ST107,14
84975,ST008,15
84976,ST108,16
84977,ST009,17
84978,ST109,18
84979,ST010,19
84980,ST110,20
84981,ST011,1
84982,ST111,2
84983,ST012,3
84984,ST112,4
84985,ST013,5
84986,ST113,6
84987,ST014,7
84988,ST114,8
84989,ST015,9
84990,ST115,10
84991,ST016,11
84992,ST116,12
84993,ST017,13
84994,ST117,14
84995,ST018,15
84996,ST118,16
84997,ST019,17
84998,ST119,18
84999,ST020,19
85000,ST120,20
85001,ST001,1
85002,ST101,2
85003,ST002,3
85004,ST102,4
85005,ST003,5
85006,ST103,6
85007,ST004,7
85008,ST104,8
85009,ST005,9
85010,ST105,10
85011,ST006,11
85012,ST106,12
85013,ST007,13
85014,ST107,14
85015,ST008,15
85016,ST108,16
85017,ST009,17
85018,ST109,18
85019,ST010,19
85020,ST110,20
85021,ST011,1
85022,ST111,2
85023,ST012,3
85024,ST112,4
85025,ST013,5
85026,ST113,6
85027,ST014,7
85028,ST114,8
85029,ST015,9
85030,ST115,10
85031,ST016,11
85032,ST116,12
85033,ST017,13
85034,ST117,14
85035,ST018,15
85036,ST118,16
85037,ST019,17
85038,ST119,18
85039,ST020,19
85040,ST120,20
85041,ST001,1
85042,ST101,2
85043,ST002,3
85044,ST102,4
85045,ST003,5
85046,ST103,6
85047,ST004,7
85048,ST104,8
85049,ST005,9
85050,ST105,10
85051,ST006,11
85052,ST106,12
85053,ST007,13
85054,ST107,14
85055,ST008,15
85056,ST108,16
85057,ST009,17
85058,ST109,18
85059,ST010,19
85060,ST110,20
85061,ST011,1
85062,ST111,2
85063,ST012,3
85064,ST112,4
85065,ST013,5
85066,ST113,6
85067,ST014,7
85068,ST114,8
85069,ST015,9
85070,ST115,10
85071,ST016,11
85072,ST116,12
85073,ST017,13
85074,ST117,14
85075,ST018,15
85076,ST118,16
85077,ST019,17
85078,ST119,18
85079,ST020,19
85080,ST120,20
85081,ST001,1
85082,ST101,2
85083,ST002,3
85084,ST102,4
85085,ST003,5
85086,ST103,6
85087,ST004,7
85088,ST104,8
85089,ST005,9
85090,ST105,10
85091,ST006,11
85092,ST106,12
85093,ST007,13
85094,ST107,14
85095,ST008,15
85096,ST108,16
85097,ST009,17
85098,ST109,18
85099,ST010,19
85100,ST110,20
85101,ST011,1
85102,ST111,2
85103,ST012,3
85104,ST112,4
85105,ST013,5
85106,ST113,6
85107,ST014,7
85108,ST114,8
85109,ST015,9
85110,ST115,10
85111,ST016,11
85112,ST116,12
85113,ST017,13
85114,ST117,14
85115,ST018,15
85116,ST118,16
85117,ST019,17
85118,ST119,18
85119,ST020,19
85120,ST120,20
85121,ST001,1
85122,ST101,2
85123,ST002,3
85124,ST102,4
85125,ST003,5
85126,ST103,6
85127,ST004,7
85128,ST104,8
85129,ST005,9
85130,ST105,10
85131,ST006,11
85132,ST106,12
85133,ST007,13
85134,ST107,14
85135,ST008,15
85136,ST108,16
85137,ST009,17
85138,ST109,18
85139,ST010,19
85140,ST110,20
85141,ST011,1
85142,ST111,2
85143,ST012,3
85144,ST112,4
85145,ST013,5
85146,ST113,6
85147,ST014,7
85148,ST114,8
85149,ST015,9
85150,ST115,10
85151,ST016,11
85152,ST116,12
85153,ST017,13
85154,ST117,14
85155,ST018,15
85156,ST118,16
85157,ST019,17
85158,ST119,18
85159,ST020,19
85160,ST120,20
85161,ST001,1
85162,ST101,2
85163,ST002,3
85164,ST102,4
85165,ST003,5
85166,ST103,6
85167,ST004,7
85168,ST104,8
85169,ST005,9
85170,ST105,10
85171,ST006,11
85172,ST106,12
85173,ST007,13
85174,ST107,14
85175,ST008,15
85176,ST108,16
85177,ST009,17
85178,ST109,18
85179,ST010,19
85180,ST110,20
85181,ST011,1
85182,ST111,2
85183,ST012,3
85184,ST112,4
85185,ST013,5
85186,ST113,6
85187,ST014,7
85188,ST114,8
85189,ST015,9
85190,ST115,10
85191,ST016,11
85192,ST116,12
85193,ST017,13
85194,ST117,14
85195,ST018,15
85196,ST118,16
85197,ST019,17
85198,ST119,18
85199,ST020,19
85200,ST120,20
85201,ST001,1
85202,ST101,2
85203,ST002,3
85204,ST102,4
85205,ST003,5
85206,ST103,6
85207,ST004,7
85208,ST104,8
85209,ST005,9
85210,ST105,10
85211,ST006,11
85212,ST106,12
85213,ST007,13
85214,ST107,14
85215,ST008,15
85216,ST108,16
85217,ST009,17
85218,ST109,18
85219,ST010,19
85220,ST110,20
85221,ST011,1
85222,ST111,2
85223,ST012,3
85224,ST112,4
85225,ST013,5
85226,ST113,6
85227,ST014,7
85228,ST114,8
85229,ST015,9
85230,ST115,10
85231,ST016,11
85232,ST116,12
85233,ST017,13
85234,ST117,14
85235,ST018,15
85236,ST118,16
85237,ST019,17
85238,ST119,18
85239,ST020,19
85240,ST120,20
85241,ST001,1
85242,ST101,2
85243,ST002,3
85244,ST102,4
85245,ST003,5
85246,ST103,6
85247,ST004,7
85248,ST104,8
85249,ST005,9
85250,ST105,10
85251,ST006,11
85252,ST106,12
85253,ST007,13
85254,ST107,14
85255,ST008,15
85256,ST108,16
85257,ST009,17
85258,ST109,18
85259,ST010,19
85260,ST110,20
85261,ST011,1
85262,ST111,2
85263,ST012,3
85264,ST112,4
85265,ST013,5
85266,ST113,6
85267,ST014,7
85268,ST114,8
85269,ST015,9
85270,ST115,10
85271,ST016,11
85272,ST116,12
85273,ST017,13
85274,ST117,14
85275,ST018,15
85276,ST118,16
85277,ST019,17
85278,ST119,18
85279,ST020,19
85280,ST120,20
85281,ST001,1
85282,ST101,2
85283,ST002,3
85284,ST102,4
85285,ST003,5
85286,ST103,6
85287,ST004,7
85288,ST104,8
85289,ST005,9
85290,ST105,10
85291,ST006,11
85292,ST106,12
85293,ST007,13
85294,ST107,14
85295,ST008,15
85296,ST108,16
85297,ST009,17
85298,ST109,18
85299,ST010,19
85300,ST110,20
85301,ST011,1
85302,ST111,2
85303,ST012,3
85304,ST112,4
85305,ST013,5
85306,ST113,6
85307,ST014,7
85308,ST114,8
85309,ST015,9
85310,ST115,10
85311,ST016,11
85312,ST116,12
85313,ST017,13
85314,ST117,14
85315,ST018,15
85316,ST118,16
85317,ST019,17
85318,ST119,18
85319,ST020,19
85320,ST120,20
85321,ST001,1
85322,ST101,2
85323,ST002,3
85324,ST102,4
85325,ST003,5
85326,ST103,6
85327,ST004,7
85328,ST104,8
85329,ST005,9
85330,ST105,10
85331,ST006,11
85332,ST106,12
85333,ST007,13
85334,ST107,14
85335,ST008,15
85336,ST108,16
85337,ST009,17
85338,ST109,18
85339,ST010,19
85340,ST110,20
85341,ST011,1
85342,ST111,2
85343,ST012,3
85344,ST112,4
85345,ST013,5
85346,ST113,6
85347,ST014,7
85348,ST114,8
85349,ST015,9
85350,ST115,10
85351,ST016,11
85352,ST116,12
85353,ST017,13
85354,ST117,14
85355,ST018,15
85356,ST118,16
85357,ST019,17
85358,ST119,18
85359,ST020,19
85360,ST120,20
85361,ST001,1
85362,ST101,2
85363,ST002,3
85364,ST102,4
85365,ST003,5
85366,ST103,6
85367,ST004,7
85368,ST104,8
85369,ST005,9
85370,ST105,10
85371,ST006,11
85372,ST106,12
85373,ST007,13
85374,ST107,14
85375,ST008,15
85376,ST108,16
85377,ST009,17
85378,ST109,18
85379,ST010,19
85380,ST110,20
85381,ST011,1
85382,ST111,2
85383,ST012,3
85384,ST112,4
85385,ST013,5
85386,ST113,6
85387,ST014,7
85388,ST114,8
85389,ST015,9
85390,ST115,10
85391,ST016,11
85392,ST116,12
85393,ST017,13
85394,ST117,14
85395,ST018,15
85396,ST118,16
85397,ST019,17
85398,ST119,18
85399,ST020,19
85400,ST120,20
85401,ST001,1
85402,ST101,2
85403,ST002,3
85404,ST102,4
85405,ST003,5
85406,ST103,6
85407,ST004,7
85408,ST104,8
85409,ST005,9
85410,ST105,10
85411,ST006,11
85412,ST106,12
85413,ST007,13
85414,ST107,14
85415,ST008,15
85416,ST108,16
85417,ST009,17
85418,ST109,18
85419,ST010,19
85420,ST110,20
85421,ST011,1
85422,ST111,2
85423,ST012,3
85424,ST112,4
85425,ST013,5
85426,ST113,6
85427,ST014,7
85428,ST114,8
85429,ST015,9
85430,ST115,10
85431,ST016,11
85432,ST116,12
85433,ST017,13
85434,ST117,14
85435,ST018,15
85436,ST118,16
85437,ST019,17
85438,ST119,18
85439,ST020,19
85440,ST120,20
85441,ST001,1
85442,ST101,2
85443,ST002,3
85444,ST102,4
85445,ST003,5
85446,ST103,6
85447,ST004,7
85448,ST104,8
85449,ST005,9
85450,ST105,10
85451,ST006,11
85452,ST106,12
85453,ST007,13
85454,ST107,14
85455,ST008,15
85456,ST108,16
85457,ST009,17
85458,ST109,18
85459,ST010,19
85460,ST110,20
85461,ST011,1
85462,ST111,2
85463,ST012,3
85464,ST112,4
85465,ST013,5
85466,ST113,6
85467,ST014,7
85468,ST114,8
85469,ST015,9
85470,ST115,10
85471,ST016,11
85472,ST116,12
85473,ST017,13
85474,ST117,14
85475,ST018,15
85476,ST118,16
85477,ST019,17
85478,ST119,18
85479,ST020,19
85480,ST120,20
85481,ST001,1
85482,ST101,2
85483,ST002,3
85484,ST102,4
85485,ST003,5
85486,ST103,6
85487,ST004,7
85488,ST104,8
85489,ST005,9
85490,ST105,10
85491,ST006,11
85492,ST106,12
85493,ST007,13
85494,ST107,14
85495,ST008,15
85496,ST108,16
85497,ST009,17
85498,ST109,18
85499,ST010,19
85500,ST110,20
85501,ST011,1
85502,ST111,2
85503,ST012,3
85504,ST112,4
85505,ST013,5
85506,ST113,6
85507,ST014,7
85508,ST114,8
85509,ST015,9
85510,ST115,10
85511,ST016,11
85512,ST116,12
85513,ST017,13
85514,ST117,14
85515,ST018,15
85516,ST118,16
85517,ST019,17
85518,ST119,18
85519,ST020,19
85520,ST120,20
85521,ST001,1
85522,ST101,2
85523,ST002,3
85524,ST102,4
85525,ST003,5
85526,ST103,6
85527,ST004,7
85528,ST104,8
85529,ST005,9
85530,ST105,10
85531,ST006,11
85532,ST106,12
85533,ST007,13
85534,ST107,14
85535,ST008,15
85536,ST108,16
85537,ST009,17
85538,ST109,18
85539,ST010,19
85540,ST110,20
85541,ST011,1
85542,ST111,2
85543,ST012,3
85544,ST112,4
85545,ST013,5
85546,ST113,6
85547,ST014,7
85548,ST114,8
85549,ST015,9
85550,ST115,10
85551,ST016,11
85552,ST116,12
85553,ST017,13
85554,ST117,14
85555,ST018,15
85556,ST118,16
85557,ST019,17
85558,ST119,18
85559,ST020,19
85560,ST120,20
85561,ST001,1
85562,ST101,2
85563,ST002,3
85564,ST102,4
85565,ST003,5
85566,ST103,6
85567,ST004,7
85568,ST104,8
85569,ST005,9
85570,ST105,10
85571,ST006,11
85572,ST106,12
85573,ST007,13
85574,ST107,14
85575,ST008,15
85576,ST108,16
85577,ST009,17
85578,ST109,18
85579,ST010,19
85580,ST110,20
85581,ST011,1
85582,ST111,2
85583,ST012,3
85584,ST112,4
85585,ST013,5
85586,ST113,6
85587,ST014,7
85588,ST114,8
85589,ST015,9
85590,ST115,10
85591,ST016,11
85592,ST116,12
85593,ST017,13
85594,ST117,14
85595,ST018,15
85596,ST118,16
85597,ST019,17
85598,ST119,18
85599,ST020,19
85600,ST120,20
85601,ST001,1
85602,ST101,2
85603,ST002,3
85604,ST102,4
85605,ST003,5
85606,ST103,6
85607,ST004,7
85608,ST104,8
85609,ST005,9
85610,ST105,10
85611,ST006,11
85612,ST106,12
85613,ST007,13
85614,ST107,14
85615,ST008,15
85616,ST108,16
85617,ST009,17
85618,ST109,18
85619,ST010,19
85620,ST110,20
85621,ST011,1
85622,ST111,2
85623,ST012,3
85624,ST112,4
85625,ST013,5
85626,ST113,6
85627,ST014,7
85628,ST114,8
85629,ST015,9
85630,ST115,10
85631,ST016,11
85632,ST116,12
85633,ST017,13
85634,ST117,14
85635,ST018,15
85636,ST118,16
85637,ST019,17
85638,ST119,18
85639,ST020,19
85640,ST120,20
85641,ST001,1
85642,ST101,2
85643,ST002,3
85644,ST102,4
85645,ST003,5
85646,ST103,6
85647,ST004,7
85648,ST104,8
85649,ST005,9
85650,ST105,10
85651,ST006,11
85652,ST106,12
85653,ST007,13
85654,ST107,14
85655,ST008,15
85656,ST108,16
85657,ST009,17
85658,ST109,18
85659,ST010,19
85660,ST110,20
85661,ST011,1
85662,ST111,2
85663,ST012,3
85664,ST112,4
85665,ST013,5
85666,ST113,6
85667,ST014,7
85668,ST114,8
85669,ST015,9
85670,ST115,10
85671,ST016,11
85672,ST116,12
85673,ST017,13
85674,ST117,14
85675,ST018,15
85676,ST118,16
85677,ST019,17
85678,ST119,18
85679,ST020,19
85680,ST120,20
85681,ST001,1
85682,ST101,2
85683,ST002,3
85684,ST102,4
85685,ST003,5
85686,ST103,6
85687,ST004,7
85688,ST104,8
85689,ST005,9
85690,ST105,10
85691,ST006,11
85692,ST106,12
85693,ST007,13
85694,ST107,14
85695,ST008,15
85696,ST108,16
85697,ST009,17
85698,ST109,18
85699,ST010,19
85700,ST110,20
85701,ST011,1
85702,ST111,2
85703,ST012,3
85704,ST112,4
85705,ST013,5
85706,ST113,6
85707,ST014,7
85708,ST114,8
85709,ST015,9
85710,ST115,10
85711,ST016,11
85712,ST116,12
85713,ST017,13
85714,ST117,14
85715,ST018,15
85716,ST118,16
85717,ST019,17
85718,ST119,18
85719,ST020,19
85720,ST120,20
85721,ST001,1
85722,ST101,2
85723,ST002,3
85724,ST102,4
85725,ST003,5
85726,ST103,6
85727,ST004,7
85728,ST104,8
85729,ST005,9
85730,ST105,10
85731,ST006,11
85732,ST106,12
85733,ST007,13
85734,ST107,14
85735,ST008,15
85736,ST108,16
85737,ST009,17
85738,ST109,18
85739,ST010,19
85740,ST110,20
85741,ST011,1
85742,ST111,2
85743,ST012,3
85744,ST112,4
85745,ST013,5
85746,ST113,6
85747,ST014,7
85748,ST114,8
85749,ST015,9
85750,ST115,10
85751,ST016,11
85752,ST116,12
85753,ST017,13
85754,ST117,14
85755,ST018,15
85756,ST118,16
85757,ST019,17
85758,ST119,18
85759,ST020,19
85760,ST120,20
85761,ST001,1
85762,ST101,2
85763,ST002,3
85764,ST102,4
85765,ST003,5
85766,ST103,6
85767,ST004,7
85768,ST104,8
85769,ST005,9
85770,ST105,10
85771,ST006,11
85772,ST106,12
85773,ST007,13
85774,ST107,14
85775,ST008,15
85776,ST108,16
85777,ST009,17
85778,ST109,18
85779,ST010,19
85780,ST110,20
85781,ST011,1
85782,ST111,2
85783,ST012,3
85784,ST112,4
85785,ST013,5
85786,ST113,6
85787,ST014,7
85788,ST114,8
85789,ST015,9
85790,ST115,10
85791,ST016,11
85792,ST116,12
85793,ST017,13
85794,ST117,14
85795,ST018,15
85796,ST118,16
85797,ST019,17
85798,ST119,18
85799,ST020,19
85800,ST120,20
85801,ST001,1
85802,ST101,2
85803,ST002,3
85804,ST102,4
85805,ST003,5
85806,ST103,6
85807,ST004,7
85808,ST104,8
85809,ST005,9
85810,ST105,10
85811,ST006,11
85812,ST106,12
85813,ST007,13
85814,ST107,14
85815,ST008,15
85816,ST108,16
85817,ST009,17
85818,ST109,18
85819,ST010,19
85820,ST110,20
85821,ST011,1
85822,ST111,2
85823,ST012,3
85824,ST112,4
85825,ST013,5
85826,ST113,6
85827,ST014,7
85828,ST114,8
85829,ST015,9
85830,ST115,10
85831,ST016,11
85832,ST116,12
85833,ST017,13
85834,ST117,14
85835,ST018,15
85836,ST118,16
85837,ST019,17
85838,ST119,18
85839,ST020,19
85840,ST120,20
85841,ST001,1
85842,ST101,2
85843,ST002,3
85844,ST102,4
85845,ST003,5
85846,ST103,6
85847,ST004,7
85848,ST104,8
85849,ST005,9
85850,ST105,10
85851,ST006,11
85852,ST106,12
85853,ST007,13
85854,ST107,14
85855,ST008,15
85856,ST108,16
85857,ST009,17
85858,ST109,18
85859,ST010,19
85860,ST110,20
85861,ST011,1
85862,ST111,2
85863,ST012,3
85864,ST112,4
85865,ST013,5
85866,ST113,6
85867,ST014,7
85868,ST114,8
85869,ST015,9
85870,ST115,10
85871,ST016,11
85872,ST116,12
85873,ST017,13
85874,ST117,14
85875,ST018,15
85876,ST118,16
85877,ST019,17
85878,ST119,18
85879,ST020,19
85880,ST120,20
85881,ST001,1
85882,ST101,2
85883,ST002,3
85884,ST102,4
85885,ST003,5
85886,ST103,6
85887,ST004,7
85888,ST104,8
85889,ST005,9
85890,ST105,10
85891,ST006,11
85892,ST106,12
85893,ST007,13
85894,ST107,14
85895,ST008,15
85896,ST108,16
85897,ST009,17
85898,ST109,18
85899,ST010,19
85900,ST110,20
85901,ST011,1
85902,ST111,2
85903,ST012,3
85904,ST112,4
85905,ST013,5
85906,ST113,6
85907,ST014,7
85908,ST114,8
85909,ST015,9
85910,ST115,10
85911,ST016,11
85912,ST116,12
85913,ST017,13
85914,ST117,14
85915,ST018,15
85916,ST118,16
85917,ST019,17
85918,ST119,18
85919,ST020,19
85920,ST120,20
85921,ST001,1
85922,ST101,2
85923,ST002,3
85924,ST102,4
85925,ST003,5
85926,ST103,6
85927,ST004,7
85928,ST104,8
85929,ST005,9
85930,ST105,10
85931,ST006,11
85932,ST106,12
85933,ST007,13
85934,ST107,14
85935,ST008,15
85936,ST108,16
85937,ST009,17
85938,ST109,18
85939,ST010,19
85940,ST110,20
85941,ST011,1
85942,ST111,2
85943,ST012,3
85944,ST112,4
85945,ST013,5
85946,ST113,6
85947,ST014,7
85948,ST114,8
85949,ST015,9
85950,ST115,10
85951,ST016,11
85952,ST116,12
85953,ST017,13
85954,ST117,14
85955,ST018,15
85956,ST118,16
85957,ST019,17
85958,ST119,18
85959,ST020,19
85960,ST120,20
85961,ST001,1
85962,ST101,2
85963,ST002,3
85964,ST102,4
85965,ST003,5
85966,ST103,6
85967,ST004,7
85968,ST104,8
85969,ST005,9
85970,ST105,10
85971,ST006,11
85972,ST106,12
85973,ST007,13
85974,ST107,14
85975,ST008,15
85976,ST108,16
85977,ST009,17
85978,ST109,18
85979,ST010,19
85980,ST110,20
85981,ST011,1
85982,ST111,2
85983,ST012,3
85984,ST112,4
85985,ST013,5
85986,ST113,6
85987,ST014,7
85988,ST114,8
85989,ST015,9
85990,ST115,10
85991,ST016,11
85992,ST116,12
85993,ST017,13
85994,ST117,14
85995,ST018,15
85996,ST118,16
85997,ST019,17
85998,ST119,18
85999,ST020,19
86000,ST120,20
86001,ST001,1
86002,ST101,2
86003,ST002,3
86004,ST102,4
86005,ST003,5
86006,ST103,6
86007,ST004,7
86008,ST104,8
86009,ST005,9
86010,ST105,10
86011,ST006,11
86012,ST106,12
86013,ST007,13
86014,ST107,14
86015,ST008,15
86016,ST108,16
86017,ST009,17
86018,ST109,18
86019,ST010,19
86020,ST110,20
86021,ST011,1
86022,ST111,2
86023,ST012,3
86024,ST112,4
86025,ST013,5
86026,ST113,6
86027,ST014,7
86028,ST114,8
86029,ST015,9
86030,ST115,10
86031,ST016,11
86032,ST116,12
86033,ST017,13
86034,ST117,14
86035,ST018,15
86036,ST118,16
86037,ST019,17
86038,ST119,18
86039,ST020,19
86040,ST120,20
86041,ST001,1
86042,ST101,2
86043,ST002,3
86044,ST102,4
86045,ST003,5
86046,ST103,6
86047,ST004,7
86048,ST104,8
86049,ST005,9
86050,ST105,10
86051,ST006,11
86052,ST106,12
86053,ST007,13
86054,ST107,14
86055,ST008,15
86056,ST108,16
86057,ST009,17
86058,ST109,18
86059,ST010,19
86060,ST110,20
86061,ST011,1
86062,ST111,2
86063,ST012,3
86064,ST112,4
86065,ST013,5
86066,ST113,6
86067,ST014,7
86068,ST114,8
86069,ST015,9
86070,ST115,10
86071,ST016,11
86072,ST116,12
86073,ST017,13
86074,ST117,14
86075,ST018,15
86076,ST118,16
86077,ST019,17
86078,ST119,18
86079,ST020,19
86080,ST120,20
86081,ST001,1
86082,ST101,2
86083,ST002,3
86084,ST102,4
86085,ST003,5
86086,ST103,6
86087,ST004,7
86088,ST104,8
86089,ST005,9
86090,ST105,10
86091,ST006,11
86092,ST106,12
86093,ST007,13
86094,ST107,14
86095,ST008,15
86096,ST108,16
86097,ST009,17
86098,ST109,18
86099,ST010,19
86100,ST110,20
86101,ST011,1
86102,ST111,2
86103,ST012,3
86104,ST112,4
86105,ST013,5
86106,ST113,6
86107,ST014,7
86108,ST114,8
86109,ST015,9
86110,ST115,10
86111,ST016,11
86112,ST116,12
86113,ST017,13
86114,ST117,14
86115,ST018,15
86116,ST118,16
86117,ST019,17
86118,ST119,18
86119,ST020,19
86120,ST120,20
86121,ST001,1
86122,ST101,2
86123,ST002,3
86124,ST102,4
86125,ST003,5
86126,ST103,6
86127,ST004,7
86128,ST104,8
86129,ST005,9
86130,ST105,10
86131,ST006,11
86132,ST106,12
86133,ST007,13
86134,ST107,14
86135,ST008,15
86136,ST108,16
86137,ST009,17
86138,ST109,18
86139,ST010,19
86140,ST110,20
86141,ST011,1
86142,ST111,2
86143,ST012,3
86144,ST112,4
86145,ST013,5
86146,ST113,6
86147,ST014,7
86148,ST114,8
86149,ST015,9
86150,ST115,10
86151,ST016,11
86152,ST116,12
86153,ST017,13
86154,ST117,14
86155,ST018,15
86156,ST118,16
86157,ST019,17
86158,ST119,18
86159,ST020,19
86160,ST120,20
86161,ST001,1
86162,ST101,2
86163,ST002,3
86164,ST102,4
86165,ST003,5
86166,ST103,6
