id_returns,id_orders,id_dim_date_returned,reason
11996,79982,20251020,Broken Seal
11997,79986,20251020,Late Delivery
11998,79988,20251020,Product Defect
11999,80005,20251020,Not As Described
12000,80011,20251021,Damaged
12001,80015,20251021,Damaged
12002,80028,20251020,Not As Described
12003,80030,20251020,Product Defect
12004,80035,20251020,Leaking Bottle
12005,80044,20251020,Product Defect
12006,80055,20251020,Damaged
12007,80056,20251020,Product Defect
12008,80062,20251020,Late Delivery
12009,80065,20251020,Broken Seal
12010,80067,20251021,Product Defect
12011,80075,20251020,Wrong Item
12012,80078,20251020,Wrong Item
12013,80085,20251021,Damaged
12014,80093,20251020,Leaking Bottle
12015,80104,20251020,Customer Refused
12016,80112,20251020,Not As Described
12017,80114,20251021,Damaged
12018,80115,20251022,Broken Seal
12019,80121,20251021,Not As Described
12020,80124,20251020,Wrong Item
12021,80125,20251020,Not As Described
12022,80137,20251020,Leaking Bottle
12023,80139,20251020,Not As Described
12024,80154,20251020,Wrong Item
12025,80156,20251020,Product Defect
12026,80170,20251020,Damaged
12027,80171,20251020,Wrong Item
12028,80177,20251020,Damaged
12029,80185,20251020,Product Defect
12030,80189,20251020,Not As Described
12031,80192,20251020,Damaged
12032,80194,20251021,Not As Described
12033,80195,20251020,Product Defect
12034,80208,20251021,Late Delivery
12035,80214,20251020,Damaged
12036,80217,20251020,Customer Refused
12037,80221,20251020,Damaged
12038,80227,20251020,Product Defect
12039,80241,20251020,Wrong Item
12040,80244,20251020,Not As Described
12041,80247,20251020,Leaking Bottle
12042,80253,20251020,Product Defect
12043,80258,20251020,Broken Seal
12044,80267,20251020,Product Defect
12045,80271,20251020,Late Delivery
12046,80278,20251020,Damaged
12047,80283,20251020,Wrong Item
12048,80313,20251020,Late Delivery
12049,80322,20251020,Damaged
12050,80340,20251020,Wrong Item
12051,80341,20251020,Not As Described
12052,80346,20251020,Product Defect
12053,80351,20251020,Leaking Bottle
12054,80356,20251020,Leaking Bottle
12055,80358,20251020,Damaged
12056,80362,20251020,Product Defect
12057,80366,20251020,Product Defect
12058,80383,20251020,Damaged
12059,80389,20251020,Product Defect
12060,80391,20251020,Late Delivery
12061,80395,20251020,Not As Described
12062,80407,20251020,Not As Described
12063,80412,20251020,Broken Seal
12064,80417,20251020,Product Defect
12065,80423,20251020,Customer Refused
12066,80428,20251020,Not As Described
12067,80434,20251020,Wrong Item
12068,80438,20251020,Leaking Bottle
12069,80439,20251020,Damaged
12070,80443,20251020,Damaged
12071,80444,20251020,Product Defect
12072,80455,20251020,Customer Refused
12073,80459,20251020,Damaged
12074,80464,20251020,Damaged
12075,80478,20251020,Product Defect
12076,80480,20251020,Broken Seal
12077,80485,20251020,Late Delivery
12078,80502,20251020,Wrong Item
12079,80509,20251020,Late Delivery
12080,80538,20251020,Product Defect
12081,80549,20251020,Wrong Item
12082,80552,20251020,Broken Seal
12083,80574,20251020,Wrong Item
12084,80584,20251020,Damaged
12085,80600,20251020,Wrong Item
12086,80604,20251021,Broken Seal
12087,80608,20251020,Damaged
12088,80616,20251020,Late Delivery
12089,80631,20251020,Damaged
12090,80645,20251020,Broken Seal
12091,80647,20251020,Product Defect
12092,80656,20251020,Wrong Item
12093,80661,20251021,Damaged
12094,80668,20251021,Not As Described
12095,80673,20251021,Product Defect
12096,80675,20251020,Leaking Bottle
12097,80678,20251020,Customer Refused
12098,80689,20251020,Damaged
12099,80694,20251020,Wrong Item
12100,80699,20251020,Not As Described
12101,80710,20251020,Wrong Item
12102,80713,20251020,Damaged
12103,80716,20251021,Not As Described
12104,80718,20251020,Broken Seal
12105,80729,20251020,Wrong Item
12106,80734,20251020,Leaking Bottle
12107,80743,20251020,Not As Described
12108,80750,20251020,Leaking Bottle
12109,80753,20251020,Late Delivery
12110,80764,20251021,Damaged
12111,80783,20251020,Not As Described
12112,80785,20251020,Late Delivery
12113,80788,20251020,Broken Seal
12114,80790,20251020,Damaged
12115,80792,20251021,Not As Described
12116,80799,20251020,Late Delivery
12117,80802,20251020,Damaged
12118,80812,20251020,Damaged
12119,80813,20251021,Not As Described
12120,80820,20251020,Wrong Item
12121,80825,20251020,Customer Refused
12122,80829,20251020,Damaged
12123,80831,20251020,Product Defect
12124,80854,20251020,Product Defect
12125,80859,20251020,Leaking Bottle
12126,80863,20251020,Damaged
12127,80869,20251020,Not As Described
12128,80870,20251020,Product Defect
12129,80873,20251020,Wrong Item
12130,80900,20251020,Not As Described
12131,80910,20251020,Late Delivery
12132,80915,20251020,Not As Described
12133,80929,20251020,Damaged
12134,80931,20251020,Late Delivery
12135,80937,20251020,Customer Refused
12136,80938,20251020,Product Defect
12137,80940,20251021,Damaged
12138,80965,20251019,Wrong Item
12139,80969,20251019,Damaged
12140,80971,20251019,Damaged
12141,80977,20251019,Damaged
12142,80978,20251019,Wrong Item
12143,80984,20251019,Damaged
12144,80988,20251019,Broken Seal
12145,80995,20251019,Product Defect
12146,81005,20251019,Wrong Item
12147,81007,20251019,Not As Described
12148,81008,20251019,Broken Seal
12149,81023,20251019,Not As Described
12150,81032,20251019,Not As Described
12151,81037,20251021,Product Defect
12152,81040,20251019,Late Delivery
12153,81044,20251019,Not As Described
12154,81049,20251019,Broken Seal
12155,81061,20251019,Not As Described
12156,81067,20251019,Wrong Item
12157,81075,20251019,Not As Described
12158,81093,20251019,Damaged
12159,81095,20251019,Product Defect
12160,81107,20251020,Product Defect
12161,81108,20251019,Product Defect
12162,81112,20251019,Wrong Item
12163,81121,20251019,Product Defect
12164,81124,20251019,Not As Described
12165,81126,20251019,Damaged
12166,81132,20251019,Not As Described
12167,81133,20251019,Damaged
12168,81141,20251019,Leaking Bottle
12169,81144,20251019,Not As Described
12170,81146,20251019,Wrong Item
12171,81147,20251019,Late Delivery
12172,81164,20251019,Not As Described
12173,81173,20251019,Late Delivery
12174,81174,20251020,Broken Seal
12175,81177,20251019,Not As Described
12176,81178,20251019,Not As Described
12177,81191,20251019,Broken Seal
12178,81194,20251019,Leaking Bottle
12179,81195,20251019,Product Defect
12180,81197,20251019,Late Delivery
12181,81202,20251019,Not As Described
12182,81222,20251019,Damaged
12183,81225,20251019,Wrong Item
12184,81240,20251019,Damaged
12185,81243,20251019,Not As Described
12186,81247,20251019,Not As Described
12187,81258,20251019,Customer Refused
12188,81263,20251019,Leaking Bottle
12189,81268,20251019,Wrong Item
12190,81277,20251019,Damaged
12191,81309,20251019,Damaged
12192,81315,20251020,Damaged
12193,81316,20251019,Product Defect
12194,81324,20251019,Wrong Item
12195,81325,20251019,Late Delivery
12196,81339,20251019,Damaged
12197,81340,20251019,Product Defect
12198,81349,20251019,Wrong Item
12199,81351,20251019,Late Delivery
12200,81355,20251019,Leaking Bottle
12201,81368,20251019,Not As Described
12202,81372,20251019,Late Delivery
12203,81373,20251019,Not As Described
12204,81377,20251019,Damaged
12205,81386,20251019,Leaking Bottle
12206,81393,20251019,Not As Described
12207,81400,20251019,Customer Refused
12208,81401,20251019,Damaged
12209,81420,20251019,Not As Described
12210,81427,20251019,Customer Refused
12211,81429,20251019,Product Defect
12212,81451,20251019,Damaged
12213,81453,20251019,Product Defect
12214,81459,20251019,Damaged
12215,81468,20251019,Wrong Item
12216,81488,20251019,Leaking Bottle
12217,81499,20251019,Product Defect
12218,81502,20251019,Not As Described
12219,81505,20251019,Customer Refused
12220,81517,20251019,Leaking Bottle
12221,81534,20251019,Late Delivery
12222,81535,20251019,Not As Described
12223,81547,20251019,Customer Refused
12224,81558,20251019,Damaged
12225,81563,20251019,Late Delivery
12226,81566,20251019,Late Delivery
12227,81582,20251019,Leaking Bottle
12228,81584,20251020,Not As Described
12229,81594,20251019,Not As Described
12230,81595,20251019,Damaged
12231,81600,20251019,Damaged
12232,81602,20251019,Broken Seal
12233,81613,20251019,Product Defect
12234,81635,20251019,Late Delivery
12235,81651,20251019,Product Defect
12236,81653,20251019,Not As Described
12237,81659,20251019,Damaged
12238,81683,20251019,Product Defect
12239,81691,20251019,Damaged
12240,81699,20251019,Broken Seal
12241,81700,20251019,Wrong Item
12242,81704,20251019,Damaged
12243,81716,20251020,Product Defect
12244,81720,20251019,Wrong Item
12245,81721,20251019,Wrong Item
12246,81733,20251019,Product Defect
12247,81738,20251019,Product Defect
12248,81742,20251019,Product Defect
12249,81743,20251019,Wrong Item
12250,81744,20251019,Damaged
12251,81747,20251019,Product Defect
12252,81749,20251019,Not As Described
12253,81755,20251019,Damaged
12254,81762,20251019,Product Defect
12255,81780,20251020,Customer Refused
12256,81784,20251020,Wrong Item
12257,81786,20251019,Late Delivery
12258,81789,20251019,Product Defect
12259,81791,20251019,Wrong Item
12260,81802,20251019,Late Delivery
12261,81804,20251019,Leaking Bottle
12262,81808,20251019,Wrong Item
12263,81811,20251021,Product Defect
12264,81824,20251021,Damaged
12265,81826,20251019,Wrong Item
12266,81828,20251019,Wrong Item
12267,81834,20251019,Product Defect
12268,81850,20251019,Late Delivery
12269,81863,20251019,Wrong Item
12270,81867,20251019,Wrong Item
12271,81876,20251019,Wrong Item
12272,81883,20251020,Product Defect
12273,81884,20251019,Product Defect
12274,81886,20251019,Customer Refused
12275,81906,20251019,Damaged
12276,81908,20251019,Not As Described
12277,81910,20251019,Product Defect
12278,81913,20251019,Damaged
12279,81926,20251019,Damaged
12280,81927,20251019,Not As Described
12281,81931,20251019,Not As Described
12282,81934,20251019,Late Delivery
12283,81944,20251019,Not As Described
12284,81956,20251019,Late Delivery
12285,81959,20251019,Broken Seal
12286,81971,20251020,Customer Refused
12287,81975,20251019,Wrong Item
12288,81993,20251019,Damaged
12289,82005,20251019,Wrong Item
12290,82019,20251021,Product Defect
12291,82025,20251019,Wrong Item
12292,82026,20251019,Wrong Item
12293,82033,20251019,Not As Described
12294,82035,20251019,Product Defect
12295,82036,20251020,Late Delivery
12296,82043,20251020,Not As Described
12297,82047,20251019,Damaged
12298,82061,20251019,Product Defect
12299,82062,20251019,Product Defect
12300,82070,20251019,Damaged
12301,82084,20251020,Broken Seal
12302,82087,20251019,Not As Described
12303,82089,20251019,Broken Seal
12304,82091,20251019,Wrong Item
12305,82095,20251019,Product Defect
12306,82097,20251019,Broken Seal
12307,82112,20251019,Wrong Item
12308,82116,20251019,Damaged
12309,82129,20251019,Damaged
12310,82140,20251019,Product Defect
12311,82151,20251019,Late Delivery
12312,82152,20251019,Product Defect
12313,82153,20251019,Customer Refused
12314,82163,20251019,Damaged
12315,82172,20251019,Wrong Item
12316,82180,20251019,Product Defect
12317,82192,20251020,Damaged
12318,82193,20251019,Damaged
12319,82202,20251020,Damaged
12320,82203,20251019,Damaged
12321,82204,20251019,Leaking Bottle
12322,82206,20251019,Damaged
12323,82221,20251019,Damaged
12324,82223,20251019,Not As Described
12325,82233,20251019,Wrong Item
12326,82239,20251019,Wrong Item
12327,82251,20251019,Product Defect
12328,82264,20251019,Wrong Item
12329,82267,20251019,Product Defect
12330,82274,20251019,Leaking Bottle
12331,82276,20251019,Damaged
12332,82277,20251019,Leaking Bottle
12333,82280,20251019,Not As Described
12334,82285,20251019,Not As Described
12335,82289,20251020,Not As Described
12336,82302,20251019,Not As Described
12337,82303,20251019,Product Defect
12338,82307,20251019,Damaged
12339,82309,20251021,Not As Described
12340,82321,20251019,Damaged
12341,82323,20251019,Product Defect
12342,82325,20251019,Customer Refused
12343,82326,20251019,Wrong Item
12344,82327,20251019,Wrong Item
12345,82333,20251019,Late Delivery
12346,82347,20251019,Wrong Item
12347,82350,20251019,Damaged
12348,82370,20251019,Product Defect
12349,82375,20251020,Leaking Bottle
12350,82376,20251020,Damaged
12351,82379,20251019,Damaged
12352,82389,20251019,Product Defect
12353,82398,20251020,Damaged
12354,82402,20251019,Damaged
12355,82409,20251019,Damaged
12356,82412,20251019,Not As Described
12357,82414,20251019,Leaking Bottle
12358,82421,20251020,Customer Refused
12359,82430,20251019,Leaking Bottle
12360,82433,20251019,Leaking Bottle
12361,82437,20251019,Leaking Bottle
12362,82438,20251019,Product Defect
12363,82448,20251019,Product Defect
12364,82458,20251019,Wrong Item
12365,82463,20251019,Damaged
12366,82466,20251019,Broken Seal
12367,82467,20251019,Damaged
12368,82472,20251019,Damaged
12369,82485,20251019,Damaged
12370,82508,20251020,Leaking Bottle
12371,82523,20251019,Wrong Item
12372,82529,20251019,Wrong Item
12373,82531,20251019,Customer Refused
12374,82533,20251019,Wrong Item
12375,82580,20251019,Late Delivery
12376,82588,20251019,Not As Described
12377,82591,20251019,Damaged
12378,82593,20251019,Broken Seal
12379,82603,20251019,Product Defect
12380,82604,20251019,Late Delivery
12381,82613,20251019,Wrong Item
12382,82617,20251019,Customer Refused
12383,82619,20251019,Late Delivery
12384,82627,20251019,Product Defect
12385,82664,20251019,Late Delivery
12386,82695,20251020,Not As Described
12387,82700,20251019,Wrong Item
12388,82701,20251019,Damaged
12389,82706,20251018,Broken Seal
12390,82708,20251018,Damaged
12391,82709,20251018,Damaged
12392,82713,20251018,Damaged
12393,82714,20251018,Late Delivery
12394,82721,20251018,Wrong Item
12395,82723,20251018,Damaged
12396,82730,20251018,Damaged
12397,82742,20251018,Leaking Bottle
12398,82743,20251019,Late Delivery
12399,82750,20251018,Product Defect
12400,82761,20251018,Damaged
12401,82766,20251018,Product Defect
12402,82770,20251018,Damaged
12403,82772,20251018,Wrong Item
12404,82773,20251018,Leaking Bottle
12405,82775,20251018,Damaged
12406,82794,20251018,Wrong Item
12407,82806,20251018,Wrong Item
12408,82809,20251018,Product Defect
12409,82814,20251019,Not As Described
12410,82819,20251018,Damaged
12411,82820,20251018,Customer Refused
12412,82821,20251018,Broken Seal
12413,82822,20251019,Customer Refused
12414,82824,20251018,Damaged
12415,82826,20251018,Broken Seal
12416,82829,20251018,Broken Seal
12417,82843,20251018,Not As Described
12418,82847,20251018,Damaged
12419,82849,20251018,Not As Described
12420,82864,20251018,Leaking Bottle
12421,82867,20251018,Not As Described
12422,82876,20251018,Damaged
12423,82881,20251019,Product Defect
12424,82885,20251018,Wrong Item
12425,82889,20251018,Leaking Bottle
12426,82891,20251018,Broken Seal
12427,82901,20251018,Broken Seal
12428,82919,20251018,Wrong Item
12429,82922,20251018,Wrong Item
12430,82924,20251018,Not As Described
12431,82928,20251018,Leaking Bottle
12432,82929,20251018,Late Delivery
12433,82953,20251018,Damaged
12434,82964,20251020,Not As Described
12435,82965,20251018,Damaged
12436,82967,20251018,Damaged
12437,82968,20251018,Customer Refused
12438,82978,20251018,Broken Seal
12439,82997,20251018,Damaged
12440,82999,20251018,Late Delivery
12441,83006,20251018,Product Defect
12442,83015,20251018,Late Delivery
12443,83022,20251020,Late Delivery
12444,83047,20251018,Not As Described
12445,83054,20251018,Product Defect
12446,83057,20251018,Broken Seal
12447,83061,20251018,Damaged
12448,83069,20251018,Damaged
12449,83072,20251018,Wrong Item
12450,83093,20251019,Wrong Item
12451,83094,20251018,Leaking Bottle
12452,83113,20251019,Damaged
12453,83119,20251019,Damaged
12454,83124,20251018,Leaking Bottle
12455,83127,20251018,Leaking Bottle
12456,83132,20251018,Customer Refused
12457,83133,20251018,Late Delivery
12458,83137,20251018,Wrong Item
12459,83138,20251018,Customer Refused
12460,83139,20251018,Wrong Item
12461,83144,20251018,Damaged
12462,83148,20251018,Not As Described
12463,83169,20251018,Product Defect
12464,83171,20251018,Wrong Item
12465,83180,20251018,Late Delivery
12466,83188,20251018,Product Defect
12467,83189,20251018,Not As Described
12468,83203,20251018,Not As Described
12469,83217,20251018,Product Defect
